url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/677910/Life_on_Mars_Remake/?snr=1_7_7_230_150_261,Oscar Kenneth Albero Ingles,Action,9 user reviews,15.99,"15 Aug, 2017",,Life on Mars Remake,http://store.steampowered.com/app/677910/Life_on_Mars_Remake/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/573513/MapleStory_Equipment_Enhancement_Pack/?snr=1_7_7_230_150_262,Nexon,Casual,,45.99,"19 Jun, 2017",,MapleStory Equipment Enhancement Pack,http://store.steampowered.com/app/573513/MapleStory_Equipment_Enhancement_Pack/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/679010/Guardians_of_Ember__Deluxe_DLC/?snr=1_7_7_230_150_262,Runewaker,Action,,36.99,"20 Sep, 2017",,Guardians of Ember - Deluxe DLC,http://store.steampowered.com/app/679010/Guardians_of_Ember__Deluxe_DLC/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/595940/Dark_Mage/?snr=1_7_7_230_150_262,Elias Viglione Jussi Kukkonen,Action,3 user reviews,10.49,"8 Mar, 2017",,Dark Mage,http://store.steampowered.com/app/595940/Dark_Mage/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/695670/Skyforge__Revenant_Quickplay_Pack/?snr=1_7_7_230_150_262,Allods Team,Free,5 user reviews,27.99,"19 Sep, 2017",,Skyforge - Revenant Quickplay Pack,http://store.steampowered.com/app/695670/Skyforge__Revenant_Quickplay_Pack/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/437700/Tom_Clancys_The_Division__Season_Pass/?snr=1_7_7_230_150_262,Massive Entertainment,Action,Mixed,79.99,"7 Mar, 2016",,Tom Clancy's The Division™ - Season Pass,http://store.steampowered.com/app/437700/Tom_Clancys_The_Division__Season_Pass/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/394320/Expansion__Crusader_Kings_II_Conclave/?snr=1_7_7_230_150_262,Paradox Development Studio,RPG,Mixed,27.99,"2 Feb, 2016",,Expansion - Crusader Kings II: Conclave,http://store.steampowered.com/app/394320/Expansion__Crusader_Kings_II_Conclave/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/629793/EVE_Online_1100_PLEX/?snr=1_7_7_230_150_262,CCP,Free,,125.95,"9 May, 2017",,EVE Online: 1100 PLEX,http://store.steampowered.com/app/629793/EVE_Online_1100_PLEX/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/650260/XAOC/?snr=1_7_7_230_150_262,WindThunder Studio,Massively,,21.99,"13 Sep, 2017",,XAOC 雷鈺密探百寶箱,http://store.steampowered.com/app/650260/XAOC/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/375980/AKIBAS_TRIP_Undead_amp_Undressed_Demo/?snr=1_7_7_230_150_261,ACQUIRE Corp.,Action,Mixed,None,"7 Aug, 2015",,AKIBA'S TRIP: Undead &amp; Undressed Demo,http://store.steampowered.com/app/375980/AKIBAS_TRIP_Undead_amp_Undressed_Demo/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/475180/Elite_Dangerous_Commander_Pack/?snr=1_7_7_230_150_262,Frontier Developments,Action,Mostly Negative,43.00,"19 May, 2016",,Elite Dangerous: Commander Pack,http://store.steampowered.com/app/475180/Elite_Dangerous_Commander_Pack/?snr=1_7_7_230_150_262,{}
http://store.steampowered.com/app/204734/Krater__Character_DLC_Mayhem_MK13/?snr=1_7_7_230_150_261,Fatshark,Action,1 user reviews,6.29,"23 Oct, 2012",,Krater - Character DLC Mayhem MK13,http://store.steampowered.com/app/204734/Krater__Character_DLC_Mayhem_MK13/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/421830/Indivisible_Prototype_Demo/?snr=1_7_7_230_150_261,Lab Zero Games,Action,Very Positive,None,"23 Nov, 2015",,Indivisible Prototype Demo,http://store.steampowered.com/app/421830/Indivisible_Prototype_Demo/?snr=1_7_7_230_150_261,{}
