url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/222104/Rocksmith__The_Cure__Just_Like_Heaven/?snr=1_7_7_230_150_369,Ubisoft - San Francisco,Casual,,5.99,"19 Mar, 2013",,Rocksmith - The Cure - Just Like Heaven,http://store.steampowered.com/app/222104/Rocksmith__The_Cure__Just_Like_Heaven/?snr=1_7_7_230_150_369,{}
http://store.steampowered.com/app/590195/Rocksmith_2014_Edition__Remastered__Bob_Marley__The_Wailers__Redemption_Song/?snr=1_7_7_230_150_336,Ubisoft - San Francisco,Casual,,5.99,"18 Apr, 2017",,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Redemption Song”,http://store.steampowered.com/app/590195/Rocksmith_2014_Edition__Remastered__Bob_Marley__The_Wailers__Redemption_Song/?snr=1_7_7_230_150_336,{}
http://store.steampowered.com/app/390379/Rocksmith_2014__Wolfmother__Joker_and_the_Thief/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,5.99,"3 Nov, 2015",,Rocksmith® 2014 – Wolfmother - “Joker and the Thief”,http://store.steampowered.com/app/390379/Rocksmith_2014__Wolfmother__Joker_and_the_Thief/?snr=1_7_7_230_150_397,{}
http://store.steampowered.com/app/436590/Rocksmith_2014__The_Cars__My_Best_Friends_Girl/?snr=1_7_7_230_150_396,Ubisoft - San Francisco,Casual,,5.99,"29 Mar, 2016",,Rocksmith® 2014 – The Cars - “My Best Friend’s Girl”,http://store.steampowered.com/app/436590/Rocksmith_2014__The_Cars__My_Best_Friends_Girl/?snr=1_7_7_230_150_396,{}
http://store.steampowered.com/app/436599/Rocksmith_2014__Disturbed__Indestructible/?snr=1_7_7_230_150_396,Ubisoft - San Francisco,Casual,,5.99,"12 Apr, 2016",,Rocksmith® 2014 – Disturbed - “Indestructible”,http://store.steampowered.com/app/436599/Rocksmith_2014__Disturbed__Indestructible/?snr=1_7_7_230_150_396,{}
http://store.steampowered.com/app/436601/Rocksmith_2014__Disturbed__The_Night/?snr=1_7_7_230_150_396,Ubisoft - San Francisco,Casual,,5.99,"12 Apr, 2016",,Rocksmith® 2014 – Disturbed - “The Night”,http://store.steampowered.com/app/436601/Rocksmith_2014__Disturbed__The_Night/?snr=1_7_7_230_150_396,{}
http://store.steampowered.com/app/436615/Rocksmith_2014__Rise_Against__Ready_to_Fall/?snr=1_7_7_230_150_396,Ubisoft - San Francisco,Casual,,5.99,"3 May, 2016",,Rocksmith® 2014 – Rise Against - “Ready to Fall”,http://store.steampowered.com/app/436615/Rocksmith_2014__Rise_Against__Ready_to_Fall/?snr=1_7_7_230_150_396,{}
http://store.steampowered.com/app/403280/Galagans_Island_Reprymian_Rising_OST/?snr=1_7_7_230_150_393,Skinny Jean Death Studios,Action,No user reviews,4.29,"15 Sep, 2015",,Galagan's Island: Reprymian Rising OST,http://store.steampowered.com/app/403280/Galagans_Island_Reprymian_Rising_OST/?snr=1_7_7_230_150_393,{}
http://store.steampowered.com/app/637732/Rocksmith_2014_Edition__Remastered__3_Doors_Down__Be_Like_That/?snr=1_7_7_230_150_334,Ubisoft - San Francisco,Casual,,5.99,"5 Sep, 2017",,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Be Like That”,http://store.steampowered.com/app/637732/Rocksmith_2014_Edition__Remastered__3_Doors_Down__Be_Like_That/?snr=1_7_7_230_150_334,{}
http://store.steampowered.com/app/414233/Tabletopia__Champions_of_Midgard_The_Dark_Mountains/?snr=1_7_7_230_150_393,Ole Steiness,Adventure,,15.99,"23 Aug, 2017",,Tabletopia - Champions of Midgard: The Dark Mountains,http://store.steampowered.com/app/414233/Tabletopia__Champions_of_Midgard_The_Dark_Mountains/?snr=1_7_7_230_150_393,{}
http://store.steampowered.com/app/606740/Cosmic_Kites_Demo/?snr=1_7_7_230_150_409,Fishmoose Interactive,Action,,None,"3 Aug, 2017",,Cosmic Kites Demo,http://store.steampowered.com/app/606740/Cosmic_Kites_Demo/?snr=1_7_7_230_150_409,{}
http://store.steampowered.com/app/521170/Holiday_Skin_Bundle_or_Buy_Us_a_Coke__Trimmer_Tycoon/?snr=1_7_7_230_150_417,Improx Games,Casual,,2.19,"4 Nov, 2016",,"Holiday Skin Bundle (or ""Buy Us a Coke"") - Trimmer Tycoon",http://store.steampowered.com/app/521170/Holiday_Skin_Bundle_or_Buy_Us_a_Coke__Trimmer_Tycoon/?snr=1_7_7_230_150_417,{}
http://store.steampowered.com/app/390410/Rocksmith_2014__Mtley_Cre__Home_Sweet_Home/?snr=1_7_7_230_150_398,Ubisoft - San Francisco,Casual,,5.99,"15 Dec, 2015",,Rocksmith® 2014 – Mötley Crüe - “Home Sweet Home”,http://store.steampowered.com/app/390410/Rocksmith_2014__Mtley_Cre__Home_Sweet_Home/?snr=1_7_7_230_150_398,{}
http://store.steampowered.com/app/390368/Rocksmith_2014__Kiss__God_of_Thunder/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,5.99,"13 Oct, 2015",,Rocksmith® 2014 – Kiss - “God of Thunder”,http://store.steampowered.com/app/390368/Rocksmith_2014__Kiss__God_of_Thunder/?snr=1_7_7_230_150_397,{}
http://store.steampowered.com/app/390365/Rocksmith_2014__Blues_Rock_Song_Pack/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,14.99,"6 Oct, 2015",,Rocksmith® 2014 – Blues Rock Song Pack,http://store.steampowered.com/app/390365/Rocksmith_2014__Blues_Rock_Song_Pack/?snr=1_7_7_230_150_397,{}
http://store.steampowered.com/app/390384/Rocksmith_2014__Rancid__Ruby_Soho/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,5.99,"10 Nov, 2015",,Rocksmith® 2014 – Rancid - “Ruby Soho”,http://store.steampowered.com/app/390384/Rocksmith_2014__Rancid__Ruby_Soho/?snr=1_7_7_230_150_397,{}
